,V1,V2,V3,total
492,4,29,@charliekirk11,11379
493,4,29,@betsyrodriguez,9397
494,4,29,@TrumpWarRoom,7942
495,4,29,@PrinceHAK33M,7676
496,4,30,@realDonaldTrump,44242
497,4,30,@CNN,12978
498,4,30,@elonmusk,12323
499,4,30,@narendramodi,10018
500,4,30,@felipeneto,9795
501,5,1,@realDonaldTrump,35325
502,5,1,@RealCandaceO,17706
503,5,1,@woonzen39,17117
504,5,1,@CNN,11790
505,5,1,@AfricaFactsZone,11555
506,5,2,@realDonaldTrump,39492
507,5,2,@RealCandaceO,16034
508,5,2,@CNN,13430
509,5,2,@narendramodi,12631
510,5,2,@funder,11129
511,5,3,@realDonaldTrump,58114
512,5,3,@JeffKasanoff,33083
513,5,3,@narendramodi,13591
514,5,3,@CNN,12204
515,5,3,@shawnsbreathin,10547
516,5,4,@realDonaldTrump,72879
517,5,4,@bessbell,38703
518,5,4,@MrGee54,16252
519,5,4,@funder,13114
520,5,4,@JoeBiden,12661
521,5,5,@realDonaldTrump,27078
522,5,5,@alfredodelmazo,20271
523,5,5,@Brado84,14412
524,5,5,@ASlavitt,8747
525,5,5,@RahulGandhi,5994
526,5,6,@realDonaldTrump,53572
527,5,6,@JoeBiden,15811
528,5,6,@CNN,14475
529,5,6,@PugMafia2,14010
530,5,6,@WhiteHouse,11925
531,5,7,@realDonaldTrump,39096
532,5,7,@alfredodelmazo,21059
533,5,7,@MGRADS,20603
534,5,7,@CNN,17079
535,5,7,@GregAbbottTX,15930
536,5,8,@realDonaldTrump,37528
537,5,8,@Kingfreespeech,31886
538,5,8,@CNN,19729
539,5,8,@nytimes,19283
540,5,8,@benshapiro,14607
541,5,9,@realDonaldTrump,42756
542,5,9,@CNN,21619
543,5,9,@funder,16974
544,5,9,@nytimes,13743
545,5,9,@JoshuaPotash,12348
546,5,10,@realDonaldTrump,63581
547,5,10,@CNN,23118
548,5,10,@superm,21179
549,5,10,@BorisJohnson,20365
550,5,10,@NicolaSturgeon,15335
551,5,11,@realDonaldTrump,101669
552,5,11,@60Minutes,46811
553,5,11,@MikelJollett,31522
554,5,11,@AprilDRyan,26996
555,5,11,@JackPosobiec,25604
556,5,12,@realDonaldTrump,70760
557,5,12,@MikelJollett,33620
558,5,12,@narendramodi,25267
559,5,12,@RexChapman,19657
560,5,12,@CNN,16641
561,5,13,@realDonaldTrump,50948
562,5,13,@Muktab,40864
563,5,13,@RexChapman,34510
564,5,13,@IngrahamAngle,23191
565,5,13,@LizCheney,21547
566,5,14,@realDonaldTrump,52743
567,5,14,@GutsGlamGlory,36964
568,5,14,@BarackObama,30655
569,5,14,@CheaTaylor,20617
570,5,14,@CNN,19274
571,5,15,@realDonaldTrump,55882
572,5,15,@CNN,18857
573,5,15,@realDonaldTrumps,18721
574,5,15,@cutimakan,16531
575,5,15,@MoSpruill,16013
576,5,16,@realDonaldTrump,87449
577,5,16,@CNN,15957
578,5,16,@nytimes,15128
579,5,16,@narendramodi,15076
580,5,16,@CMOyeks,11948
581,5,17,@realDonaldTrump,83717
582,5,17,@MissGinaDarling,20972
583,5,17,@JoeBiden,17204
584,5,17,@CNN,16407
585,5,17,@RealJamesWoods,15262
586,5,18,@realDonaldTrump,85500
587,5,18,@DilanTheVillain,28184
588,5,18,@OHmes2,25384
589,5,18,@RealJamesWoods,21144
590,5,18,@ProjectLincoln,18963
591,5,19,@realDonaldTrump,61242
592,5,19,@JoeBiden,28464
593,5,19,@CNN,16901
594,5,19,@hshaban,16759
595,5,19,@WHO,14174
596,5,20,@realDonaldTrump,94387
597,5,20,@Toniob38,28441
598,5,20,@tribelaw,15076
599,5,20,@RyanAFournier,14343
600,5,20,@CNN,12282
601,5,21,@realDonaldTrump,67597
602,5,21,@RealJamesWoods,37687
603,5,21,@Toniob38,31120
604,5,21,@sayangbolekok,24341
605,5,21,@CNN,16968
606,5,22,@realDonaldTrump,63384
607,5,22,@cigsaftercat,30554
608,5,22,@CNN,17764
609,5,22,@RealJamesWoods,15618
610,5,22,@JoeBiden,12139
611,5,23,@realDonaldTrump,37234
612,5,23,@piersmorgan,20897
613,5,23,@Ndrews1162011,17816
614,5,23,@RealJamesWoods,17353
615,5,23,@JoeBiden,17169
616,5,24,@theprincedylan,73077
617,5,24,@realDonaldTrump,72901
618,5,24,@nytimes,25536
619,5,24,@BorisJohnson,18083
620,5,24,@ReicherStephen,17195
621,5,25,@realDonaldTrump,88393
622,5,25,@theprincedylan,16648
623,5,25,@epikhigz,16620
624,5,25,@piersmorgan,13309
625,5,25,@SpeakerPelosi,13138
626,5,26,@realDonaldTrump,74658
627,5,26,@sahelhaque,42361
628,5,26,@SherriSantosMSN,12361
629,5,26,@NYGovCuomo,11881
630,5,26,@RahulGandhi,9305
631,5,27,@realDonaldTrump,71037
632,5,27,@Goodable,24508
633,5,27,@JoeBiden,21917
634,5,27,@domdotty,21217
635,5,27,@sultanoftired,20179
636,5,28,@realDonaldTrump,116352
637,5,28,@DjWalt,31998
638,5,28,@JoeBiden,21246
639,5,28,@BrianSimsPA,16991
640,5,28,@briantylercohen,13811
641,5,29,@danamoralesss,104297
642,5,29,@jrnalll,76585
643,5,29,@realDonaldTrump,69098
644,5,29,@skaijackson,35423
645,5,29,@SkyNews,27113
646,5,30,@skaijackson,116700
647,5,30,@fvrnandaa,74281
648,5,30,@realDonaldTrump,35771
649,5,30,@YoungDems4Trump,32167
650,5,30,@whitneyhu,29341
651,5,31,@ishathepoet,66814
652,5,31,@beyabean,56393
653,5,31,@AlexEdelman,55875
654,5,31,@realDonaldTrump,29200
655,5,31,@pasteldotz,26626
656,6,1,@RealJamesWoods,36002
657,6,1,@Iamujer,29227
658,6,1,@realDonaldTrump,26652
659,6,1,@robreiner,21430
660,6,1,@nanaths,19118
661,6,2,@MatthewACherry,86599
662,6,2,@realDonaldTrump,41376
663,6,2,@Tgiferb,35635
664,6,2,@GrahamBrookie,34866
665,6,2,@lakeeater,23424
666,6,3,@Tgiferb,44636
667,6,3,@Edomex,28933
668,6,3,@realDonaldTrump,27745
669,6,3,@jonfavs,23249
670,6,3,@nerdybyptw,21584
671,6,4,@mitsurutenma,64497
672,6,4,@krixsna,31211
673,6,4,@realDonaldTrump,25571
674,6,4,@afrkml,20114
675,6,4,@NYGovCuomo,12422
676,6,5,@ryanjreilly,30035
677,6,5,@realDonaldTrump,25233
678,6,5,@nobodybutme32,24045
679,6,5,@WesleyLowery,13933
680,6,5,@MMarieSophie,13443
681,6,6,@elonmusk,69534
682,6,6,@realDonaldTrump,42810
683,6,6,@nickwiger,36584
684,6,6,@yarotrof,27088
685,6,6,@DavidDTSS,20645
686,6,7,@alanaauston,73817
687,6,7,@nickwiger,52343
688,6,7,@baabyyast,44784
689,6,7,@realDonaldTrump,36133
690,6,7,@lmantovani,31460
691,6,8,@realDonaldTrump,44086
692,6,8,@kynjoy,37635
693,6,8,@parismills,25403
694,6,8,@mmpadellan,21885
695,6,8,@lopezobrador,20933
696,6,9,@realDonaldTrump,60858
697,6,9,@Sp00kyMeadow,38764
698,6,9,@kynjoy,23849
699,6,9,@DrJCoftheDC,21050
700,6,9,@JoeBiden,18915
701,6,10,@realDonaldTrump,48814
702,6,10,@AsiaChloeBrown,47409
703,6,10,@kyliesparks,38368
704,6,10,@JoeBiden,29655
705,6,10,@IngrahamAngle,25105
706,6,11,@realDonaldTrump,54331
707,6,11,@artisticatty,22723
708,6,11,@champaaaaaa,20110
709,6,11,@lopezobrador,19115
710,6,11,@narendramodi,17563
711,6,12,@realDonaldTrump,47582
712,6,12,@wyabritt,40691
713,6,12,@InigoAbellar,28403
714,6,12,@JoeBiden,25694
715,6,12,@diorslxt,23630
716,6,13,@JudahTheSimp,74141
717,6,13,@realDonaldTrump,36367
718,6,13,@angelicaxval,34252
719,6,13,@GRIERBOLUDO,29169
720,6,13,@JoeBiden,27204
721,6,14,@angelicaxval,110319
722,6,14,@stevenzequ,82638
723,6,14,@sheriantoinette,49492
724,6,14,@SHNDY1312,44485
725,6,14,@rhysblakely,38113
726,6,15,@realDonaldTrump,103272
727,6,15,@sheriantoinette,99307
728,6,15,@stevenzequ,33261
729,6,15,@JoeBiden,31463
730,6,15,@RBReich,30520
731,6,16,@mrgoya01,74980
732,6,16,@realDonaldTrump,67394
733,6,16,@MarcusRashford,30940
734,6,16,@JoeBiden,29501
735,6,16,@Mellazimen,26824
736,6,17,@NlAMHMEALONE,40847
737,6,17,@JhendersonJames,36851
738,6,17,@realDonaldTrump,36602
739,6,17,@DALIZZZL,35257
740,6,17,@forensictoxguy,25064
741,6,18,@realDonaldTrump,63270
742,6,18,@Fayemous,46612
743,6,18,@ajhisnandez,29923
744,6,18,@jnguyen,29094
745,6,18,@JoeBiden,27894
746,6,19,@wewantMor,114172
747,6,19,@Fayemous,65742
748,6,19,@realDonaldTrump,60740
749,6,19,@ASlavitt,29871
750,6,19,@cloverlm,27817
751,6,20,@demetriachavon,108476
752,6,20,@bgluckman,69795
753,6,20,@realDonaldTrump,65423
754,6,20,@bettywinnn,41060
755,6,20,@JoeBiden,36100
756,6,21,@realDonaldTrump,93195
757,6,21,@AOC,78999
758,6,21,@riotwaltz,57676
759,6,21,@bgluckman,35362
760,6,21,@funder,28826
761,6,22,@realDonaldTrump,134197
762,6,22,@riotwaltz,41166
763,6,22,@BeeGilly,35543
764,6,22,@MissLeandra,29442
765,6,22,@ProjectLincoln,22329
766,6,23,@realDonaldTrump,128196
767,6,23,@erictile,76850
768,6,23,@SpookyAnarchist,39925
769,6,23,@JoeBiden,38951
770,6,23,@yogrishiramdev,37510
771,6,24,@realDonaldTrump,93285
772,6,24,@quincyhicks,50053
773,6,24,@Carlos4PF,44046
774,6,24,@f8th,28579
775,6,24,@JEONSGOODE,26136
776,6,25,@realDonaldTrump,101065
777,6,25,@f8th,43714
778,6,25,@DanRather,37331
779,6,25,@JasmynBeKnowing,36518
780,6,25,@ASlavitt,36432
781,6,26,@realDonaldTrump,128924
782,6,26,@BrianduNord,80022
783,6,26,@DatMichCray,75982
784,6,26,@JoeBiden,60213
785,6,26,@ZackBornstein,52215
786,6,27,@realDonaldTrump,108659
787,6,27,@ZackBornstein,38782
788,6,27,@f0lake,34869
789,6,27,@DrRPNishank,30686
790,6,27,@JoeBiden,27797
791,6,28,@BrynnTannehill,102344
792,6,28,@buhrooke,83531
793,6,28,@realDonaldTrump,80275
794,6,28,@7eandra,47966
795,6,28,@ProjectLincoln,42355
796,6,29,@BrynnTannehill,52288
797,6,29,@realDonaldTrump,51077
798,6,29,@FirstTryKai,45238
799,6,29,@chloedontsurf,42641
800,6,29,@NathanLerner,33675
801,6,30,@realDonaldTrump,73755
802,6,30,@chrisilluminati,28133
803,6,30,@lookitstaylorrr,26234
804,6,30,@drdavidsamadi,23349
805,6,30,@NYGovCuomo,20880
806,7,1,@realDonaldTrump,125033
807,7,1,@SenorGuapo,36372
808,7,1,@vanxessan,35493
809,7,1,@LoveAndShalom,35210
810,7,1,@stevenspohn,28021
811,7,2,@realDonaldTrump,75397
812,7,2,@kingdeficit,67178
813,7,2,@jessismoree,42037
814,7,2,@thesarahkelly,37125
815,7,2,@ProjectLincoln,22479
816,7,3,@realDonaldTrump,139282
817,7,3,@drdavidsamadi,49736
818,7,3,@VONN3K,46503
819,7,3,@CNN,40252
820,7,3,@ProjectLincoln,34195
821,7,4,@realDonaldTrump,102402
822,7,4,@DaniOliver,62577
823,7,4,@drdavidsamadi,41524
824,7,4,@CamealAshley,37784
825,7,4,@platini954,33079
826,7,5,@realDonaldTrump,76144
827,7,5,@CoachJustice10,75769
828,7,5,@CamealAshley,51220
829,7,5,@drdavidsamadi,38771
830,7,5,@wspieler,32934
831,7,6,@realDonaldTrump,232251
832,7,6,@EMRESUS,55961
833,7,6,@bluskyz,45567
834,7,6,@dejachanels,32534
835,7,6,@NYGovCuomo,31902
836,7,7,@realDonaldTrump,183196
837,7,7,@valeriatapia,74439
838,7,7,@W,37674
839,7,7,@drdavidsamadi,31406
840,7,7,@funder,25638
841,7,8,@realDonaldTrump,174290
842,7,8,@itsJeffTiedrich,41678
843,7,8,@KyleKulinski,37127
844,7,8,@ProjectLincoln,33514
845,7,8,@drdavidsamadi,32375
846,7,9,@realDonaldTrump,96439
847,7,9,@KyleKulinski,43263
848,7,9,@HeavenSentMel,42512
849,7,9,@drdavidsamadi,31240
850,7,9,@Noworriezzzz,30673
851,7,10,@realDonaldTrump,66598
852,7,10,@mhdksafa,51388
853,7,10,@HeavenSentMel,44541
854,7,10,@drdavidsamadi,23789
855,7,10,@ProjectLincoln,21775
856,7,11,@realDonaldTrump,53586
857,7,11,@KatlynMarie06,52259
858,7,11,@SrBachchan,49095
859,7,11,@RealJamesWoods,37168
860,7,11,@itspaolayoo,33618
861,7,12,@realDonaldTrump,50744
862,7,12,@SrBachchan,37758
863,7,12,@AnimeVibxs,23468
864,7,12,@juniorbachchan,22495
865,7,12,@JoeBiden,20417
866,7,14,@realDonaldTrump,68060
867,7,14,@NYGovCuomo,61471
868,7,14,@KILLBILLEVOL1,50455
869,7,14,@ximenaxmartinez,34901
870,7,14,@drdavidsamadi,34259
871,7,15,@realDonaldTrump,78438
872,7,15,@ampizzzle,52398
873,7,15,@RealCandaceO,37880
874,7,15,@SirMowwz,36122
875,7,15,@lisalibrarian,35755
876,7,17,@Ixyaaa,59754
877,7,17,@realDonaldTrump,59115
878,7,17,@ProjectLincoln,52693
879,7,17,@EmeraldRobinson,42249
880,7,17,@SolomonPuryear,36749
881,7,18,@realDonaldTrump,56859
882,7,18,@drdavidsamadi,36048
883,7,18,@lilmsawkward,35739
884,7,18,@sayabhullar,31080
885,7,18,@Nayellimarte,28518
886,7,19,@realDonaldTrump,64141
887,7,19,@briitogabiis,41938
888,7,19,@drdavidsamadi,31232
889,7,19,@mhdksafa,26494
890,7,19,@RahulGandhi,26222
891,7,20,@realDonaldTrump,99520
892,7,20,@ProjectJosiee,54055
893,7,20,@asaplocky,33910
894,7,20,@JoeBiden,30102
895,7,20,@JRehling,26488
896,7,21,@realDonaldTrump,133773
897,7,21,@EyePatchGuy,34070
898,7,21,@NYGovCuomo,33751
899,7,21,@ProjectLincoln,31800
900,7,21,@drdavidsamadi,26821
901,7,22,@migizikwe,88989
902,7,22,@realDonaldTrump,78750
903,7,22,@ProjectLincoln,41998
904,7,22,@JoeBiden,31288
905,7,22,@mumblesj,28975
906,7,23,@realDonaldTrump,75829
907,7,23,@BrettMau5,38246
908,7,23,@ProjectLincoln,31694
909,7,23,@gwallamagic,27927
910,7,23,@JoeBiden,25769
911,7,24,@realDonaldTrump,51948
912,7,24,@BernieSanders,39947
913,7,24,@RahulGandhi,28493
914,7,24,@CNN,24601
915,7,24,@ASlavitt,22653
916,7,25,@BernieSanders,129830
917,7,25,@realDonaldTrump,57832
918,7,25,@alsoto7,56892
919,7,25,@drdavidsamadi,36393
920,7,25,@TristanTaylor88,35841
921,7,26,@realDonaldTrump,79151
922,7,26,@TheresaChapple,35767
923,7,26,@KKMPutrajaya,33552
924,7,26,@bugsyband,30544
925,7,26,@alsoto7,25713
926,7,27,@realDonaldTrump,74035
927,7,27,@MateoMontana,35261
928,7,27,@ASlavitt,34264
929,7,27,@cl0uds9,28529
930,7,27,@charliekirk11,28379
931,7,28,@realDonaldTrump,103812
932,7,28,@stellaimmanuel,61735
933,7,28,@danaoneika,61075
934,7,28,@ProjectLincoln,34196
935,7,28,@BernieSanders,31267
936,7,29,@realDonaldTrump,98299
937,7,29,@drsimonegold,36301
938,7,29,@OGLisaTurtle,33599
939,7,29,@JoeBiden,27212
940,7,29,@emchirinoo,26497
941,7,30,@realDonaldTrump,129047
942,7,30,@MikelJollett,42468
943,7,30,@Bamarooski,31182
944,7,30,@drsimonegold,30103
945,7,30,@ItsRitz,26812
946,7,31,@realDonaldTrump,110378
947,7,31,@slothanova,52397
948,7,31,@MikelJollett,35467
949,7,31,@JoeBiden,25953
950,7,31,@RespectableLaw,25684
951,8,1,@realDonaldTrump,101307
952,8,1,@dougmar,51025
953,8,1,@maddieevelasco,36560
954,8,1,@nytimes,33797
955,8,1,@StrayKids,29674
956,8,2,@realDonaldTrump,100727
957,8,2,@omithewaffler,57242
958,8,2,@IAMJADEJACKSON,55203
959,8,2,@layc04,45851
960,8,2,@lsabelladani,43779
961,8,3,@realDonaldTrump,110673
962,8,3,@forensictoxguy,39863
963,8,3,@LilNasX,32592
964,8,3,@ProjectLincoln,25380
965,8,3,@AK3YN,22195
966,8,4,@realDonaldTrump,107323
967,8,4,@damsuran,40935
968,8,4,@EscaflowneClown,33097
969,8,4,@JoeBiden,31133
970,8,4,@Nikhil09121,28874
971,8,5,@realDonaldTrump,69231
972,8,5,@adoraIbe,58080
973,8,5,@th0tcouture,50867
974,8,5,@priteshgandhimd,40715
975,8,5,@AOC,29593
976,8,6,@realDonaldTrump,62352
977,8,6,@DrRPNishank,29657
978,8,6,@rofnl,28526
979,8,6,@LazyGinger,28132
980,8,6,@NYGovCuomo,27000
981,8,7,@realDonaldTrump,118920
982,8,7,@ItsJustShay,43534
983,8,7,@JoeBiden,37252
984,8,7,@rofnl,28834
985,8,7,@DWUhlfelderLaw,25236
986,8,8,@realDonaldTrump,94843
987,8,8,@peterbakernyt,27023
988,8,8,@JoeBiden,25455
989,8,8,@JackPosobiec,23886
990,8,8,@wisemanlhs,19455
991,8,9,@realDonaldTrump,53239
992,8,9,@JoeBiden,43268
993,8,9,@DrRPNishank,41462
994,8,9,@drdavidsamadi,30524
995,8,9,@mmpadellan,29119
996,8,10,@MiriamH13,101388
997,8,10,@realDonaldTrump,78330
998,8,10,@RexChapman,51348
999,8,10,@wangseaver,45042
1000,8,10,@drdavidsamadi,34286
1001,8,11,@realDonaldTrump,72949
1002,8,11,@JoeBiden,60081
1003,8,11,@warofthesuburbs,42555
1004,8,11,@paulsperry,27541
1005,8,11,@customizemekey,23830
1006,8,12,@realDonaldTrump,46278
1007,8,12,@Mexaa,41720
1008,8,12,@megswifelife,39069
1009,8,12,@JoeBiden,32254
1010,8,12,@bussey23,22333
1011,8,13,@realDonaldTrump,58218
1012,8,13,@DrRPNishank,42881
1013,8,13,@tommobaess,34991
1014,8,13,@oneuvakind,29304
1015,8,13,@KamalaHarris,23564
1016,8,14,@realDonaldTrump,78538
1017,8,14,@BarackObama,55357
1018,8,14,@micahhsic,45787
1019,8,14,@Iyanii,41335
1020,8,14,@KamalaHarris,37375
1021,8,15,@realDonaldTrump,76470
1022,8,15,@BarackObama,34927
1023,8,15,@Philzadamz,27701
1024,8,15,@highmynameisrae,25103
1025,8,15,@drdavidsamadi,24050
1026,8,16,@realDonaldTrump,52782
1027,8,16,@DrRPNishank,39814
1028,8,16,@jenhajcak,35397
1029,8,16,@RepAdamSchiff,34115
1030,8,16,@PawanKalyan,33449
1031,8,17,@realDonaldTrump,43840
1032,8,17,@DrRPNishank,40137
1033,8,17,@BernieSanders,23622
1034,8,17,@SandeepSaurav,22722
1035,8,17,@advocatealakh,22241
1036,8,18,@realDonaldTrump,91488
1037,8,18,@plixx,35094
1038,8,18,@NYGovCuomo,34541
1039,8,18,@JoeBiden,34418
1040,8,18,@BTStwt,31099
1041,8,19,@realDonaldTrump,64390
1042,8,19,@badmamiiiii,39544
1043,8,19,@DrRPNishank,38716
1044,8,19,@lickks,32841
1045,8,19,@drdavidsamadi,30200
1046,8,20,@DrRPNishank,55323
1047,8,20,@TheRealHazz,53495
1048,8,20,@realDonaldTrump,51290
1049,8,20,@narendramodi,41684
1050,8,20,@landryguillen,30889
1051,8,21,@DrRPNishank,116165
1052,8,21,@Swamy39,69134
1053,8,21,@SandeepSaurav,56563
1054,8,21,@DrTedros,55002
1055,8,21,@AISAtweets,53898
1056,8,22,@realDonaldTrump,72233
1057,8,22,@DrRPNishank,71537
1058,8,22,@DrTedros,71248
1059,8,22,@Swamy39,61484
1060,8,22,@yoyotrav,58174
1061,8,23,@realDonaldTrump,133510
1062,8,23,@DrTedros,85110
1063,8,23,@AISAtweets,73080
1064,8,23,@Swamy39,70999
1065,8,23,@DrRPNishank,67850
1066,8,24,@Swamy39,94606
1067,8,24,@DrRPNishank,79952
1068,8,24,@realDonaldTrump,79520
1069,8,24,@narendramodi,60059
1070,8,24,@LicypriyaK,55615
1071,8,25,@narendramodi,130948
1072,8,25,@LicypriyaK,103475
1073,8,25,@realDonaldTrump,77978
1074,8,25,@PMOIndia,62920
1075,8,25,@DrRPNishank,59233
1076,8,28,@LicypriyaK,81685
1077,8,28,@JoeBiden,74802
1078,8,28,@realDonaldTrump,60675
1079,8,28,@narendramodi,57380
1080,8,28,@UN,54780
1081,8,29,@realDonaldTrump,69800
1082,8,29,@JoeBiden,57414
1083,8,29,@DrRPNishank,57031
1084,8,29,@LicypriyaK,55860
1085,8,29,@narendramodi,44141
1086,8,30,@realDonaldTrump,71469
1087,8,30,@clownlito,50752
1088,8,30,@LWTPOLAROlD,45799
1089,8,30,@LicypriyaK,44110
1090,8,30,@narendramodi,37449
1091,8,31,@JoeBiden,64520
1092,8,31,@realDonaldTrump,57634
1093,8,31,@clownlito,48075
1094,8,31,@lois0112,42164
1095,8,31,@LicypriyaK,35332
1096,9,1,@moonriver365,85717
1097,9,1,@PlainJanie,61957
1098,9,1,@realDonaldTrump,49573
1099,9,1,@JoeBiden,39563
1100,9,1,@RealCandaceO,29599
1101,9,2,@PMOIndia,86632
1102,9,2,@realDonaldTrump,72624
1103,9,2,@narendramodi,69229
1104,9,2,@PiyushGoyal,58001
1105,9,2,@JoeBiden,38110
1106,9,3,@realDonaldTrump,160959
1107,9,3,@LicypriyaK,39218
1108,9,3,@NYGovCuomo,37152
1109,9,3,@KyungLahCNN,30842
1110,9,3,@RJXXIV,28629
1111,9,4,@realDonaldTrump,73833
1112,9,4,@RJXXIV,60870
1113,9,4,@GEMINI,50930
1114,9,4,@zornitsaxx,35004
1115,9,4,@LocdWithNessa,29970
1116,9,6,@Abdulmir19,70596
1117,9,6,@JoeBiden,52164
1118,9,6,@realDonaldTrump,48346
1119,9,6,@lalups,35368
1120,9,6,@BarackObama,34494
1121,9,7,@realDonaldTrump,92258
1122,9,7,@505eunice,68395
1123,9,7,@annikataraa,32602
1124,9,7,@kaiseyo,29916
1125,9,7,@ArokaWrite,29343
1126,9,8,@realDonaldTrump,112223
1127,9,8,@chancsmith,65229
1128,9,8,@505eunice,25761
1129,9,8,@Swamy39,23483
1130,9,8,@quintabrunson,20370
1131,9,9,@realDonaldTrump,98887
1132,9,9,@KanganaTeam,69070
1133,9,9,@JoeBiden,46035
1134,9,9,@ProjectLincoln,44276
1135,9,9,@katiejanee,39218
1136,9,10,@realDonaldTrump,201575
1137,9,10,@JoeBiden,93964
1138,9,10,@KamalaHarris,36640
1139,9,10,@ProjectLincoln,35339
1140,9,10,@JackPosobiec,30611
1141,9,11,@realDonaldTrump,136588
1142,9,11,@JoeBiden,60641
1143,9,11,@KamalaHarris,34508
1144,9,11,@97Vercetti,30147
1145,9,11,@Mediavenir,23709
1146,9,12,@realDonaldTrump,66047
1147,9,12,@BTStwt,35873
1148,9,12,@RahulGandhi,32157
1149,9,12,@DanRather,30966
1150,9,12,@SteveMartinToGo,28095
1151,9,13,@realDonaldTrump,115057
1152,9,13,@NickHintonn,43276
1153,9,13,@IamAfrodisiac,39831
1154,9,13,@QueenKBonita,31227
1155,9,13,@kneeyockartee,26798
1156,9,14,@realDonaldTrump,77932
1157,9,14,@florsles,45010
1158,9,14,@arrozconitalia,38948
1159,9,14,@GOPChairwoman,22914
1160,9,14,@Mippcivzla,20596
1161,9,15,@realDonaldTrump,72995
1162,9,15,@KBSeauxluxe,59064
1163,9,15,@NYGovCuomo,50033
1164,9,15,@Sphiamia,49652
1165,9,15,@JoeBiden,34794
1166,9,16,@realDonaldTrump,90449
1167,9,16,@TuckerCarlson,51520
1168,9,16,@JoeBiden,41525
1169,9,16,@AOC,34746
1170,9,16,@donwinslow,33820
1171,9,17,@JoeBiden,87640
1172,9,17,@realDonaldTrump,69029
1173,9,17,@EnzDeQuay,40858
1174,9,17,@donmoyn,37804
1175,9,17,@202natt,37152
1176,9,18,@realDonaldTrump,113371
1177,9,18,@JoeBiden,61277
1178,9,18,@ProjectLincoln,42342
1179,9,18,@CNN,35050
1180,9,18,@saintfadumo,28822
1181,9,19,@realDonaldTrump,44452
1182,9,19,@sugaplumami,40541
1183,9,19,@RealMattHousley,23768
1184,9,19,@ChennaiIPL,22960
1185,9,19,@simplydivine22,19172
1186,9,22,@BTStwt,72171
1187,9,22,@unicefchief,60546
1188,9,22,@realDonaldTrump,45668
1189,9,22,@JoeBiden,44323
1190,9,22,@NapsPartTime,31793
